results/layerId,results/layerName,results/displayFieldName,results/value,results/attributes/OBJECTID,results/attributes/HES AdÄ±,results/attributes/Kurum,results/attributes/AÅŸamasÄ±(seÃ§),results/attributes/Akarsu AdÄ±,results/attributes/SHAPE,results/geometryType,results/geometry/x,results/geometry/y,results/geometry/spatialReference/wkid,results/geometry/spatialReference/latestWkid
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AydÄ±nlÄ±k I HES,127,AydÄ±nlÄ±k I HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.47549483984855,38.421985307474856,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tekkale HES,1815,Tekkale HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,GÃ¼ngÃ¶rmez Dere,Point,esriGeometryPoint,41.484886527866756,40.79756892621805,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Elif 4 HES,182,Elif 4 HES,Kamu,"master plan, Ã¶ninceleme",Doruklu D.,Point,esriGeometryPoint,41.48822848310375,40.41120664122958,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AltÄ±parmak HES,1813,AltÄ±parmak HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Barhal Dere,Point,esriGeometryPoint,41.493368190271426,40.95667714093419,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan -2 Regulatoru Ve HES,965,Garzan -2 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.51319146679979,38.11468844338768,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kozluk I HES,956,Kozluk I HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.514679406987135,38.11237130183107,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡ayaÅŸan HES,482,Ã‡ayaÅŸan HES,Kamu,planlama,Tortum Ã‡.,Point,esriGeometryPoint,41.58931559657372,40.569125607491095,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bucur HES,1851,Bucur HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Kololet Dere,Point,esriGeometryPoint,41.636669114101416,41.29964956214467,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BoztaÅŸ HES,945,BoztaÅŸ HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.717360180920096,37.70898816902139,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BarÄ±ÅŸ HES-2,1924,BarÄ±ÅŸ HES-2,Ã–zel(Yap Ä°ÅŸlet),SKHA,NarlÄ±k Dere,Point,esriGeometryPoint,41.76002248653855,40.99529842773241,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Mert HES,280,Mert HES,Kamu,"master plan, Ã¶ninceleme",Aras,Point,esriGeometryPoint,41.8593518652164,39.85793158881229,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Camili HES,1824,Camili HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,DÃ¼zenli Dere,Point,esriGeometryPoint,41.90034053932445,41.469924833949555,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,SarnÄ±Ã§ HES,1823,SarnÄ±Ã§ HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Ugur Dere,Point,esriGeometryPoint,41.90555551081927,41.47629131468206,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bora HES,1875,Bora HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ã‡ermik Dere,Point,esriGeometryPoint,42.05619929839736,41.33337931788416,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yeni Hayat HES,208,Yeni Hayat HES,Kamu,"master plan, Ã¶ninceleme",Olurdere,Point,esriGeometryPoint,42.07310853486168,40.765978983416964,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kalecik HES,1801,Kalecik HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,KarÃ§kal Dere,Point,esriGeometryPoint,42.10269317331722,41.237852018868786,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,CÃ¼neyt HES-4,1923,CÃ¼neyt HES-4,Ã–zel(Yap Ä°ÅŸlet),SKHA,Papart Dere,Point,esriGeometryPoint,42.21532060472499,41.44320821452605,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ZÃ¼mrÃ¼t -2 HES,271,ZÃ¼mrÃ¼t -2 HES,Kamu,"master plan, Ã¶ninceleme",BardÄ±z  Ã‡.,Point,esriGeometryPoint,42.21984449133761,40.496212652172844,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,MeydancÄ±k HES,1804,MeydancÄ±k HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,MeydancÄ±k Dere,Point,esriGeometryPoint,42.2323341657387,41.31911388114121,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Diyoban HES,1795,Diyoban HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Papart Dere,Point,esriGeometryPoint,42.24539935974161,41.421276777981525,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ulusal I HES,1304,Ulusal I HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,CemileleÄŸi D.,Point,esriGeometryPoint,42.27238197906667,38.15403132185342,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Erik HES,1797,Erik HES,Ã–zel(Yap Ä°ÅŸlet),Lisans,Papart Dere,Point,esriGeometryPoint,42.290169740647,41.373548405110185,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kadir HES,1932,Kadir HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,TiÄŸirat Dere,Point,esriGeometryPoint,42.36527944321586,41.239647355412764,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Rabat HES,1898,Rabat HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Tigirat Dere,Point,esriGeometryPoint,42.384355710245416,41.22224546203374,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ulusal -2 Reg.,1319,Ulusal -2 Reg.,Kamu,2,CemileleÄŸi D.,Point,esriGeometryPoint,42.384994308409226,38.137053226758134,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ulusal -2 HES,1324,Ulusal -2 HES,Kamu,2,CemileleÄŸi D.,Point,esriGeometryPoint,42.38599219897008,38.13814237809587,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ulusal -2 HES,1240,Ulusal -2 HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,CemileleÄŸi D.,Point,esriGeometryPoint,42.399925486108025,38.1322172895115,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Alasu HES,1206,Alasu HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Åeftalan D.,Point,esriGeometryPoint,42.4096415798589,38.29887380897766,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Armutlu HES,1863,Armutlu HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,VelikÃ¶y Dere,Point,esriGeometryPoint,42.43198445805622,41.27474823644375,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Derin HES,1269,Derin HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Horoz D.,Point,esriGeometryPoint,42.45135226419153,38.25488232389562,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¶kay HES,1118,GÃ¶kay HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Kesan D.,Point,esriGeometryPoint,42.4856085125514,38.19757761932694,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DÃ¼ztepe HES,1242,DÃ¼ztepe HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,KÃ¼Ã§Ã¼ksu D.,Point,esriGeometryPoint,42.48648822970939,38.18414808204471,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DÃ¼ztepe HES,1274,DÃ¼ztepe HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,KÃ¼Ã§Ã¼ksu,Point,esriGeometryPoint,42.487139246404794,38.185670781141084,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DoÄŸa HES,1230,DoÄŸa HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,MÃ¼ks Ã‡./Ulu Ã‡ay,Point,esriGeometryPoint,42.56170012362251,37.97455504103399,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Derin HES,1243,Derin HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Horoz D.,Point,esriGeometryPoint,42.56382550451746,38.1140522470776,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Derin HES,1270,Derin HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Horoz D.,Point,esriGeometryPoint,42.56443239794601,38.11565267364105,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Polat HES,1335,Polat HES,Kamu,2,Bidar D. - BahÃ§esaray Ã‡.,Point,esriGeometryPoint,42.576957912605536,37.979485384072355,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Polat HES,1334,Polat HES,Kamu,2,Polat - Bidar D.,Point,esriGeometryPoint,42.57696865299343,37.97943196096589,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Pervari HES-2,1148,Pervari HES-2,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,"Botan Ã‡.,MÃ¼kÃ¼s D.",Point,esriGeometryPoint,42.65124081373698,37.96506047665466,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Posof I (Ã‡akÄ±rkoÃ§) HES,1737,Posof I (Ã‡akÄ±rkoÃ§) HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Posaf Ã‡.,Point,esriGeometryPoint,42.739888432350945,41.49992703780236,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Karasu -3 HES,251,Karasu -3 HES,Kamu,planlama,Karasu,Point,esriGeometryPoint,40.364418069971784,39.93411597711088,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yedisu HES,297,Yedisu HES,Ã–zel(Yap Ä°ÅŸlet Devret),SKHA,Yedisu,Point,esriGeometryPoint,40.37388336778575,39.277459190370664,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dicle -2 HES,487,Dicle -2 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilte,Null,Point,esriGeometryPoint,40.39444350432081,37.820899752276745,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YokuÅŸlu HES,1605,YokuÅŸlu HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.44471962838079,40.898224434840216,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼neysu HES,692,GÃ¼neysu HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.547366536780764,40.91513711946416,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AmbarlÄ±k-I-2 HES,713,AmbarlÄ±k-I-2 HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.547630411045034,40.91477263825754,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ceyhun HES,813,Ceyhun HES,Kamu,Ã–n Rapor,Null,Point,esriGeometryPoint,40.57078666631904,40.66540403229333,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DemirkapÄ± HES,1550,DemirkapÄ± HES,Ã–zel(Yap Ä°ÅŸlet Devret),Fizibilite,Åekersu D.,Point,esriGeometryPoint,40.602882252051025,40.731606771624364,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Adacami HES,697,Adacami HES,Kamu,BaÅŸvuru,Null,Point,esriGeometryPoint,40.6113561986336,40.97177451551992,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YanÄ±kkÃ¶prÃ¼ HES,1530,YanÄ±kkÃ¶prÃ¼ HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.64113599571752,40.211359384355475,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Karasu I HES,249,Karasu I HES,Kamu,"master plan, Ã¶ninceleme",Karasu,Point,esriGeometryPoint,40.69950608556168,39.912703541285275,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dicle -3 HES,484,Dicle -3 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Null,Point,esriGeometryPoint,40.707206359462994,37.82763955901061,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Vahkin HES,328,Vahkin HES,Ã–zel(Yap Ä°ÅŸlet Devret),Fizibilite,Vahkin Ã‡.,Point,esriGeometryPoint,40.736912513704475,38.82529038165995,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BaÅŸkÃ¶y-2 HES,1511,BaÅŸkÃ¶y-2 HES,Kamu,isletmede,Null,Point,esriGeometryPoint,40.77893845317525,40.94157205616423,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Birsu I-2--3 HES Projesi,954,Birsu I-2--3 HES Projesi,Ã–zel(Yap Ä°ÅŸlet),Null,Null,Point,esriGeometryPoint,40.79417400270839,38.650545714444064,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dikmen HES,700,Dikmen HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.89859036418252,41.00230011433178,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,IlÄ±su HES,1321,IlÄ±su HES,Kamu,2,Ã‡atak Ã‡.,Point,esriGeometryPoint,42.78290208326215,37.87618845509295,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DalbastÄ± HES,1111,DalbastÄ± HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ã‡atak D.,Point,esriGeometryPoint,42.794799857979925,37.90721236684033,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KotanlÄ± I HES,1781,KotanlÄ± I HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Aras N.,Point,esriGeometryPoint,42.95814153258556,41.16668243577119,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Konalga HES,1188,Konalga HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,ZÄ±rÄ±l D.,Point,esriGeometryPoint,42.98390919968622,37.914378004704226,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Konalga HES,1336,Konalga HES,Kamu,2,Ã‡atak Ã‡.,Point,esriGeometryPoint,43.03842400907546,37.884783039956496,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Saral 2 HES,1297,Saral 2 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Sortkin,Point,esriGeometryPoint,43.04643356133365,38.05164351874969,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Guzelbahce HES,1747,Guzelbahce HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,KÃ¶tek Ã‡.,Point,esriGeometryPoint,43.075948464788404,40.186883705956426,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tellikaya -3 HES,1163,Tellikaya -3 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ã‡atak Ã‡./Botan Ã‡.,Point,esriGeometryPoint,43.077129705006634,38.00635964455953,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tellikaya HES,1211,Tellikaya HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ã‡atak D.,Point,esriGeometryPoint,43.08267523868536,38.008548716083254,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Serap HES,1725,Serap HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Aras N.,Point,esriGeometryPoint,43.08739094564571,40.163997855362496,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Saral 4 HES,1299,Saral 4 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Alakan D.,Point,esriGeometryPoint,43.18488196991488,37.852915949613845,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ErÃ§ek HES,1217,ErÃ§ek HES,Kamu,Ã–n Fizibilite,ErÃ§ek GÃ¶lÃ¼,Point,esriGeometryPoint,43.29198446334393,38.81183932670392,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡Ä±ldÄ±r -2 HES,1780,Ã‡Ä±ldÄ±r -2 HES,Kamu,planlama,CarcÄ± D.,Point,esriGeometryPoint,43.339328111580485,40.88481243621217,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Can I HES,1758,Can I HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,CarcÄ± D.,Point,esriGeometryPoint,43.34568868136864,40.868878948011954,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Komar HES,1351,Komar HES,Kamu,"master plan, Ã¶ninceleme",KÃ¶mÃ¼r D.,Point,esriGeometryPoint,43.381087072124686,39.155137520998686,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Catma HES,1764,Catma HES,Kamu,planlama,Kars BarajÄ± Sulama KanalÄ±,Point,esriGeometryPoint,43.388829615998254,40.76058137766332,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Su GÃ¶zÃ¼ HES,1209,Su GÃ¶zÃ¼ HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Botan Ã‡.,Point,esriGeometryPoint,43.41909071584147,37.97758473594267,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dogu I HES,1741,Dogu I HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Cedere D.,Point,esriGeometryPoint,43.44862382890732,40.80760115490223,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DoÄŸanlÄ± HES,1251,DoÄŸanlÄ± HES,Kamu,Planlama ve Kati Proje,Zap Suyu,Point,esriGeometryPoint,43.50483317089719,37.357944726780055,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡obansuyu HES,1171,Ã‡obansuyu HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Cemikati,Point,esriGeometryPoint,43.508248801508664,37.5341027912994,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡obansuyu HES -2,1264,Ã‡obansuyu HES -2,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Cemikatli D.,Point,esriGeometryPoint,43.52540866190967,37.54896474912973,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Åahmanis HES,1169,Åahmanis HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Botan Ã‡.,Point,esriGeometryPoint,43.597078373935005,37.94470124266317,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yakut HES,1184,Yakut HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Nermik D.,Point,esriGeometryPoint,43.645464015815044,39.168741710934526,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DaÄŸÃ¶ren HES,1196,DaÄŸÃ¶ren HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Zap Suyu,Point,esriGeometryPoint,43.72900764430837,37.51784078435963,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dibek HES,1272,Dibek HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Karasu,Point,esriGeometryPoint,43.96222707727173,37.85812966392532,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Åemdinli HES,1347,Åemdinli HES,Kamu,2,Åemdinli Ã‡.,Point,esriGeometryPoint,44.29639654951342,37.184388650541045,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DeÄŸirmendere HES,1215,DeÄŸirmendere HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,DeÄŸirmen D.,Point,esriGeometryPoint,44.41404845289255,37.50211069848477,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Åemdinli -2 HES,1180,Åemdinli -2 HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Helena D.,Point,esriGeometryPoint,44.57172299079692,37.299625640432545,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Solhan HES,324,Solhan HES,Ã–zel(Yap Ä°ÅŸlet Devret),Fizibilite,Giloran Ã‡.,Point,esriGeometryPoint,40.94704082547286,38.93173509755741,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dilek HES,1589,Dilek HES,Kamu,Null,Null,Point,esriGeometryPoint,41.01503295463804,41.03012948924338,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yazyurdu HES,261,Yazyurdu HES,Kamu,"master plan, Ã¶ninceleme",TÄ±knasor D.,Point,esriGeometryPoint,41.03808331220695,40.539713619882974,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ankira HES,229,Ankira HES,Kamu,"master plan, Ã¶ninceleme",BÃ¼yÃ¼ksu D.,Point,esriGeometryPoint,41.0846644448822,39.421623190960524,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DirektaÅŸ HES,187,DirektaÅŸ HES,Kamu,"master plan, Ã¶ninceleme",Hunut D.,Point,esriGeometryPoint,41.174733177443656,40.633827699039585,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Cevizli HES,213,Cevizli HES,Kamu,"master plan, Ã¶ninceleme",Yonca,Point,esriGeometryPoint,41.194983414137255,40.74506190558644,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼llÃ¼ce HES,1119,GÃ¼llÃ¼ce HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,GÃ¼llÃ¼ce D.,Point,esriGeometryPoint,41.30009389160402,39.22387439774399,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,CamlÄ±ca BarajÄ± Ve HES,862,CamlÄ±ca BarajÄ± Ve HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.32961949256637,41.308747759153384,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Orta HES,1877,Orta HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,BallÄ±  Dere,Point,esriGeometryPoint,41.36544071480532,41.213510473853766,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DemirdÃ¶ven HES,1864,DemirdÃ¶ven HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Zemaven Ã‡.,Point,esriGeometryPoint,41.36825042979169,40.94647906202402,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡atak HES,647,Ã‡atak HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.370189051512526,41.138131412108564,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan -3 Regulatoru Ve HES,961,Garzan -3 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.37979085200643,37.978270227163705,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BalÄ±klÄ± HES,1829,BalÄ±klÄ± HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Agara Dere,Point,esriGeometryPoint,41.408123440575395,41.26746372656515,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan 3 Regulatoru Ve HES,142,Garzan 3 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.408134154200994,37.9880541468619,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BalÄ±klÄ± HES,858,BalÄ±klÄ± HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.4081261494688,41.26821397075024,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan -3 Regulatoru Ve HES,964,Garzan -3 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.40888339480959,37.989576317897395,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DoÄŸan HES,1249,DoÄŸan HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,KoÅŸgar Ã‡.,Point,esriGeometryPoint,41.40970732983997,39.24827590158709,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AydÄ±nlÄ±k RegÃ¼latÃ¶rÃ¼ Ve HES,133,AydÄ±nlÄ±k RegÃ¼latÃ¶rÃ¼ Ve HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.42287904718625,38.34817772972194,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Meseli HES,863,Meseli HES,Kamu,Ã–N RAPOR,Null,Point,esriGeometryPoint,41.42941998636673,41.265106157608564,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Karanfil HES,865,Karanfil HES,Kamu,Ã–N RAPOR,Null,Point,esriGeometryPoint,41.44428489859707,41.2580082271267,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AralÄ±k-1-2 HES,1899,AralÄ±k-1-2 HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,Barhal Dere,Point,esriGeometryPoint,41.49455099803168,40.95531027815375,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yanarsu I HES,958,Yanarsu I HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.51071507287549,38.11174597160718,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan BarajÄ± Ve HES,499,Garzan BarajÄ± Ve HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Null,Point,esriGeometryPoint,41.55393082223906,38.251038783194886,4326,4326
